Disaster_Type,Country,Subregion,Region,Start Date,End Date
Epidemic,Marshall Islands,Micronesia,Oceania,2000-12-01,2000-12-01
Flood,Marshall Islands,Micronesia,Oceania,2008-12-10,2008-12-24
Drought,Marshall Islands,Micronesia,Oceania,2013-05-01,2013-05-23
Flood,Marshall Islands,Micronesia,Oceania,2014-03-03,2014-03-10
Drought,Marshall Islands,Micronesia,Oceania,2015-05-01,2016-05-23
Storm,Marshall Islands,Micronesia,Oceania,2019-01-05,2019-01-05
Drought,Marshall Islands,Micronesia,Oceania,2022-01-01,2022-03-31
Storm,Marshall Islands,Micronesia,Oceania,2024-01-22,2024-01-22
Drought,Marshall Islands,Micronesia,Oceania,2024-01-01,2024-03-31
