Disaster_Type,Country,Subregion,Region,Start Date,End Date
Flood,Suriname,Latin America and the Caribbean,Americas,2006-05-07,2006-05-29
Flood,Suriname,Latin America and the Caribbean,Americas,2008-06-01,2008-06-25
Flood,Suriname,Latin America and the Caribbean,Americas,2021-04-15,2021-05-17
Flood,Suriname,Latin America and the Caribbean,Americas,2022-03-14,2022-06-24
